"Term" "Overlap" "P.value" "Adjusted.P.value" "Old.P.value" "Old.Adjusted.P.value" "Odds.Ratio" "Combined.Score" "Genes"
"2806" "positive regulation of protein localization to plasma membrane (GO:1903078)" "3/43" 0.60517358378279 1 0 0 0.971691390814277 0.488022232389885 "KIF5B;WNK3;PIK3R1"
"2807" "mitotic metaphase plate congression (GO:0007080)" "3/43" 0.60517358378279 1 0 0 0.971691390814277 0.488022232389885 "SEH1L;CDC23;VPS4A"
"2808" "RNA catabolic process (GO:0006401)" "3/43" 0.60517358378279 1 0 0 0.971691390814277 0.488022232389885 "AGO3;AGO4;SIDT2"
"2809" "tRNA modification (GO:0006400)" "4/58" 0.606416809441886 1 0 0 0.960522524253194 0.48044157620045 "TRMT112;YRDC;THUMPD1;TARBP1"
"2810" "negative regulation of intracellular steroid hormone receptor signaling pathway (GO:0033144)" "2/28" 0.60711912739589 1 0 0 0.994826900119379 0.496448717839157 "CLOCK;PIAS2"
"2811" "cellular response to ketone (GO:1901655)" "2/28" 0.60711912739589 1 0 0 0.994826900119379 0.496448717839157 "ROCK2;ADCY5"
"2812" "cellular response to alcohol (GO:0097306)" "2/28" 0.60711912739589 1 0 0 0.994826900119379 0.496448717839157 "PTCH1;LRP6"
"2813" "positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway (GO:0051482)" "2/28" 0.60711912739589 1 0 0 0.994826900119379 0.496448717839157 "DRD1;GRM1"
"2814" "positive regulation of protein tyrosine kinase activity (GO:0061098)" "2/28" 0.60711912739589 1 0 0 0.994826900119379 0.496448717839157 "RELN;FBXW7"
"2815" "positive regulation of cell communication (GO:0010647)" "2/28" 0.60711912739589 1 0 0 0.994826900119379 0.496448717839157 "RIMS3;CD80"
"2816" "negative regulation of JNK cascade (GO:0046329)" "2/28" 0.60711912739589 1 0 0 0.994826900119379 0.496448717839157 "PDCD4;HIPK3"
"2817" "positive regulation of calcium-mediated signaling (GO:0050850)" "2/28" 0.60711912739589 1 0 0 0.994826900119379 0.496448717839157 "IGF1;CALM1"
"2818" "regulation of fatty acid biosynthetic process (GO:0042304)" "2/28" 0.60711912739589 1 0 0 0.994826900119379 0.496448717839157 "PDK4;ERLIN2"
"2819" "positive regulation of lipid biosynthetic process (GO:0046889)" "2/28" 0.60711912739589 1 0 0 0.994826900119379 0.496448717839157 "SIRT4;CREBL2"
"2820" "regulation of adenylate cyclase activity (GO:0045761)" "2/28" 0.60711912739589 1 0 0 0.994826900119379 0.496448717839157 "GNAI3;NF1"
"2821" "positive regulation of fibroblast proliferation (GO:0048146)" "2/28" 0.60711912739589 1 0 0 0.994826900119379 0.496448717839157 "CDK6;IGF1"
"2822" "RNA polyadenylation (GO:0043631)" "2/28" 0.60711912739589 1 0 0 0.994826900119379 0.496448717839157 "APP;SSU72"
"2823" "carboxylic acid catabolic process (GO:0046395)" "2/28" 0.60711912739589 1 0 0 0.994826900119379 0.496448717839157 "CHORDC1;FGF2"
"2824" "RNA phosphodiester bond hydrolysis (GO:0090501)" "2/28" 0.60711912739589 1 0 0 0.994826900119379 0.496448717839157 "NOB1;DICER1"
"2825" "aerobic respiration (GO:0009060)" "2/28" 0.60711912739589 1 0 0 0.994826900119379 0.496448717839157 "OXA1L;MTFR1L"
"2826" "T cell activation (GO:0042110)" "6/88" 0.611912761216174 1 0 0 0.949607495568498 0.466414491323436 "DLL4;FKBP1A;CHD7;CD28;LCP1;CD3E"
"2827" "endocytosis (GO:0006897)" "18/263" 0.618778119432182 1 0 0 0.953218170456592 0.457552843795507 "APP;DENND1B;CD163;M6PR;ANXA11;WASL;ADRB2;LRP2;PIK3C2A;HSPG2;RBSN;LRP1B;IGF2R;MIB1;CDC42;SNX1;ADORA2A;MASP1"
"2828" "regulation of pathway-restricted SMAD protein phosphorylation (GO:0060393)" "4/59" 0.62005390547223 1 0 0 0.944242481469241 0.45129961797119 "LDLRAD4;ACVR2A;SMAD7;BMPR1A"
"2829" "DNA-templated transcriptional preinitiation complex assembly (GO:0070897)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "TBP"
"2830" "signal transduction involved in DNA damage checkpoint (GO:0072422)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "CHEK1"
"2831" "mitochondrial genome maintenance (GO:0000002)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "AKT3"
"2832" "cellular response to nitrogen starvation (GO:0006995)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "GABARAPL1"
"2833" "regulation of cell aging (GO:0090342)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "ING2"
"2834" "atrial septum development (GO:0003283)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "NOTCH2"
"2835" "positive regulation of cholesterol efflux (GO:0010875)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "PTCH1"
"2836" "regulation of macrophage differentiation (GO:0045649)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "CSF1"
"2837" "alpha-linolenic acid metabolic process (GO:0036109)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "ACOX1"
"2838" "catecholamine biosynthetic process (GO:0042423)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "AOC1"
"2839" "cardiocyte differentiation (GO:0035051)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "SIK1"
"2840" "poly(A)+ mRNA export from nucleus (GO:0016973)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "ZC3H11A"
"2841" "cellular response to interleukin-15 (GO:0071350)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "IL2RB"
"2842" "leukocyte differentiation (GO:0002521)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "FLT3"
"2843" "sensory perception of taste (GO:0050909)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "GNAT1"
"2844" "membrane repolarization (GO:0086009)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "KCNJ2"
"2845" "protein localization to endoplasmic reticulum (GO:0070972)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "BCAP29"
"2846" "dicarboxylic acid catabolic process (GO:0043649)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "GLUD1"
"2847" "mammary gland epithelium development (GO:0061180)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "WNT4"
"2848" "chondroitin sulfate catabolic process (GO:0030207)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "DCN"
"2849" "negative regulation of blood pressure (GO:0045776)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "APLN"
"2850" "regulation of cytolysis (GO:0042268)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "RRAGA"
"2851" "regulation of retinoic acid receptor signaling pathway (GO:0048385)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "CYP26B1"
"2852" "interleukin-15-mediated signaling pathway (GO:0035723)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "IL2RB"
"2853" "glomerular visceral epithelial cell differentiation (GO:0072112)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "PODXL"
"2854" "negative regulation of cartilage development (GO:0061037)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "PTHLH"
"2855" "regulation of leukocyte migration (GO:0002685)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "VEGFA"
"2856" "amyloid precursor protein metabolic process (GO:0042982)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "NSG1"
"2857" "endothelial cell differentiation (GO:0045446)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "ACVR2B"
"2858" "negative regulation of interleukin-10 production (GO:0032693)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "DLL1"
"2859" "positive regulation of smoothened signaling pathway (GO:0045880)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "IHH"
"2860" "mitotic DNA integrity checkpoint (GO:0044774)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "CLSPN"
"2861" "regulation of synaptic vesicle transport (GO:1902803)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "RIMS3"
"2862" "cellular response to nitrogen levels (GO:0043562)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "GABARAPL1"
"2863" "DNA strand elongation (GO:0022616)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "TERT"
"2864" "sodium ion export from cell (GO:0036376)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "ATP1B4"
"2865" "regulation of lymphocyte activation (GO:0051249)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "PAG1"
"2866" "regulation of superoxide anion generation (GO:0032928)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "PRKCD"
"2867" "DNA replication-independent nucleosome organization (GO:0034724)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "SUPT16H"
"2868" "steroid catabolic process (GO:0006706)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "YWHAH"
"2869" "negative regulation of mRNA splicing, via spliceosome (GO:0048025)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "SRSF10"
"2870" "chromatin assembly or disassembly (GO:0006333)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "SUPT16H"
"2871" "mRNA cleavage involved in mRNA processing (GO:0098787)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "CPSF7"
"2872" "regulation of DNA-templated transcription in response to stress (GO:0043620)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "RPS6KA3"
"2873" "sodium ion export (GO:0071436)" "1/13" 0.620501434508588 1 0 0 1.07135204628241 0.511278511335998 "ATP1B4"
"2874" "regulation of T cell activation (GO:0050863)" "3/44" 0.620943023408803 1 0 0 0.949607495568498 0.452503118829643 "VTCN1;CD47;PAG1"
"2875" "protein N-linked glycosylation via asparagine (GO:0018279)" "3/44" 0.620943023408803 1 0 0 0.949607495568498 0.452503118829643 "MCFD2;UMOD;UBE2J1"
"2876" "microtubule cytoskeleton organization involved in mitosis (GO:1902850)" "3/44" 0.620943023408803 1 0 0 0.949607495568498 0.452503118829643 "KIF3B;MAP4;CLASP1"
"2877" "metaphase plate congression (GO:0051310)" "3/44" 0.620943023408803 1 0 0 0.949607495568498 0.452503118829643 "SEH1L;CDC23;VPS4A"
"2878" "positive regulation of viral process (GO:0048524)" "3/44" 0.620943023408803 1 0 0 0.949607495568498 0.452503118829643 "CCNT1;TBC1D20;VPS4A"
"2879" "myeloid cell differentiation (GO:0030099)" "3/44" 0.620943023408803 1 0 0 0.949607495568498 0.452503118829643 "SNRK;ZBTB16;HIPK2"
"2880" "adherens junction organization (GO:0034332)" "3/44" 0.620943023408803 1 0 0 0.949607495568498 0.452503118829643 "CADM1;VCL;SMAD7"
"2881" "negative regulation of immune system process (GO:0002683)" "3/44" 0.620943023408803 1 0 0 0.949607495568498 0.452503118829643 "OTUD4;NLRX1;TSC22D3"
"2882" "mitotic spindle organization (GO:0007052)" "5/74" 0.621066691946494 1 0 0 0.941052473085899 0.448239110494834 "KIF3B;TUBGCP2;KIF23;MAP4;CLASP1"
"2883" "positive regulation of cytosolic calcium ion concentration (GO:0007204)" "9/133" 0.621955526213331 1 0 0 0.94246758958678 0.447565314111497 "PTGFR;EDNRA;JPH3;CACNA2D1;ABL2;DRD1;JPH1;GRM1;ADCY5"
"2884" "Fc-gamma receptor signaling pathway involved in phagocytosis (GO:0038096)" "9/133" 0.621955526213331 1 0 0 0.94246758958678 0.447565314111497 "CDC42;ACTR2;MYO1C;PRKCD;ELMO2;BRK1;NCKAP1L;PIK3R1;WASL"
"2885" "negative regulation of cellular protein metabolic process (GO:0032269)" "6/89" 0.623001997590839 1 0 0 0.938937748427279 0.444310557222607 "BTG2;DDX3X;CAPRIN1;SAMD4A;TSC1;CPEB3"
"2886" "regulation of striated muscle contraction (GO:0006942)" "2/29" 0.626440187943309 1 0 0 0.960522524253194 0.449238285818746 "CALM1;SMAD7"
"2887" "keratan sulfate biosynthetic process (GO:0018146)" "2/29" 0.626440187943309 1 0 0 0.960522524253194 0.449238285818746 "B4GALT1;B3GNT2"
"2888" "superoxide metabolic process (GO:0006801)" "2/29" 0.626440187943309 1 0 0 0.960522524253194 0.449238285818746 "ALOX12;ATP7A"
"2889" "vacuolar transport (GO:0007034)" "2/29" 0.626440187943309 1 0 0 0.960522524253194 0.449238285818746 "VTI1A;VTI1B"
"2890" "positive regulation of myeloid cell differentiation (GO:0045639)" "2/29" 0.626440187943309 1 0 0 0.960522524253194 0.449238285818746 "NCKAP1L;ACVR2A"
"2891" "regulation of neutrophil chemotaxis (GO:0090022)" "2/29" 0.626440187943309 1 0 0 0.960522524253194 0.449238285818746 "NCKAP1L;SLIT2"
"2892" "negative regulation of lymphocyte proliferation (GO:0050672)" "2/29" 0.626440187943309 1 0 0 0.960522524253194 0.449238285818746 "CD80;VTCN1"
"2893" "coenzyme biosynthetic process (GO:0009108)" "2/29" 0.626440187943309 1 0 0 0.960522524253194 0.449238285818746 "PANK2;PANK1"
"2894" "amino acid transmembrane transport (GO:0003333)" "2/29" 0.626440187943309 1 0 0 0.960522524253194 0.449238285818746 "SLC36A1;SLC38A7"
"2895" "respiratory system development (GO:0060541)" "2/29" 0.626440187943309 1 0 0 0.960522524253194 0.449238285818746 "CHD7;VEGFA"
"2896" "regulation of cellular biosynthetic process (GO:0031326)" "2/29" 0.626440187943309 1 0 0 0.960522524253194 0.449238285818746 "PDK4;FGFR4"
"2897" "regulation of macrophage derived foam cell differentiation (GO:0010743)" "2/29" 0.626440187943309 1 0 0 0.960522524253194 0.449238285818746 "MAPK9;CSF1"
"2898" "determination of bilateral symmetry (GO:0009855)" "2/29" 0.626440187943309 1 0 0 0.960522524253194 0.449238285818746 "KIF3B;DLL1"
"2899" "positive regulation of I-kappaB kinase/NF-kappaB signaling (GO:0043123)" "11/163" 0.628700706422653 1 0 0 0.939897807474751 0.436206534824325 "IKBKB;FKBP1A;APP;PPM1A;GOLT1B;CHUK;TRAF6;PELI2;UBE2V1;MAP3K7;LITAF"
"2900" "Fc-gamma receptor signaling pathway (GO:0038094)" "9/134" 0.630944645797447 1 0 0 0.935434249365983 0.430802218404628 "CDC42;ACTR2;MYO1C;PRKCD;ELMO2;BRK1;NCKAP1L;PIK3R1;WASL"
"2901" "cell chemotaxis (GO:0060326)" "4/60" 0.633389791788123 1 0 0 0.928505106778087 0.424019741448721 "PRKCD;ELMO2;PARVA;VEGFA"
"2902" "regulation of cytokine-mediated signaling pathway (GO:0001959)" "6/90" 0.633907476446787 1 0 0 0.928505106778087 0.423261161929843 "IKBKB;CYLD;CHUK;IRAK2;RUNX1;PIAS1"
"2903" "RNA processing (GO:0006396)" "13/193" 0.63526030475489 1 0 0 0.938126921356099 0.425647355161321 "SCAF11;ELAVL4;DICER1;BICD1;SRPK1;LIN28B;DDX19B;SON;PPP2R1A;HNRNPA2B1;RBMS1;SRSF11;RBM6"
"2904" "peptidyl-asparagine modification (GO:0018196)" "3/45" 0.636277093974439 1 0 0 0.928505106778087 0.419796776392075 "MCFD2;UMOD;UBE2J1"
"2905" "nucleus organization (GO:0006997)" "3/45" 0.636277093974439 1 0 0 0.928505106778087 0.419796776392075 "SEH1L;DMPK;VPS4A"
"2906" "peptidyl-tyrosine autophosphorylation (GO:0038083)" "3/45" 0.636277093974439 1 0 0 0.928505106778087 0.419796776392075 "DDR1;ABL2;IGF1R"
"2907" "hexose metabolic process (GO:0019318)" "3/45" 0.636277093974439 1 0 0 0.928505106778087 0.419796776392075 "MAN2A2;PMM1;HECTD4"
"2908" "protein polymerization (GO:0051258)" "3/45" 0.636277093974439 1 0 0 0.928505106778087 0.419796776392075 "TPPP3;COBLL1;UBE2K"
"2909" "Fc receptor mediated stimulatory signaling pathway (GO:0002431)" "9/135" 0.63981780619 1 0 0 0.928505106778087 0.414644216327734 "CDC42;ACTR2;MYO1C;PRKCD;ELMO2;BRK1;NCKAP1L;PIK3R1;WASL"
"2910" "response to interleukin-1 (GO:0070555)" "5/76" 0.644724330846171 1 0 0 0.916287934320481 0.402188505701301 "IRAK2;TRAF6;HAS2;CX3CL1;MYLK3"
"2911" "negative regulation of cation channel activity (GO:2001258)" "2/30" 0.645014405977689 1 0 0 0.928505106778087 0.407133358947681 "KCNAB1;CALM1"
"2912" "cyclic purine nucleotide metabolic process (GO:0052652)" "2/30" 0.645014405977689 1 0 0 0.928505106778087 0.407133358947681 "ADORA2A;ADCY5"
"2913" "negative regulation of DNA biosynthetic process (GO:2000279)" "2/30" 0.645014405977689 1 0 0 0.928505106778087 0.407133358947681 "DACH1;CERS1"
"2914" "protein palmitoylation (GO:0018345)" "2/30" 0.645014405977689 1 0 0 0.928505106778087 0.407133358947681 "ZDHHC23;ZDHHC14"
"2915" "'de novo' posttranslational protein folding (GO:0051084)" "2/30" 0.645014405977689 1 0 0 0.928505106778087 0.407133358947681 "HSPA8;HSPA4L"
"2916" "regulation of ARF protein signal transduction (GO:0032012)" "2/30" 0.645014405977689 1 0 0 0.928505106778087 0.407133358947681 "ADAP1;ARFGAP2"
"2917" "cellular response to cAMP (GO:0071320)" "2/30" 0.645014405977689 1 0 0 0.928505106778087 0.407133358947681 "RAPGEF1;RAPGEF2"
"2918" "negative regulation of transferase activity (GO:0051348)" "2/30" 0.645014405977689 1 0 0 0.928505106778087 0.407133358947681 "CERS1;SMAD7"
"2919" "DNA-templated transcription, termination (GO:0006353)" "7/106" 0.645445117344216 1 0 0 0.919745624638671 0.402678518752951 "CPSF7;LSM11;TBP;DMTF1;ZC3H11A;SSU72;SRSF11"
"2920" "regulation of vesicle fusion (GO:0031338)" "4/61" 0.646419437242729 1 0 0 0.913283711585004 0.398471804407049 "USP6NL;STXBP1;TBC1D9;EVI5"
"2921" "positive regulation of leukocyte chemotaxis (GO:0002690)" "4/61" 0.646419437242729 1 0 0 0.913283711585004 0.398471804407049 "CSF1;KARS;ADAM10;VEGFA"
"2922" "RNA 3'-end processing (GO:0031123)" "4/61" 0.646419437242729 1 0 0 0.913283711585004 0.398471804407049 "CPSF7;LIN28B;ZC3H11A;SRSF11"
"2923" "nucleoside salvage (GO:0043174)" "1/14" 0.64776706455609 1 0 0 0.994826900119379 0.43197783081149 "TK2"
"2924" "mitotic cell cycle arrest (GO:0071850)" "1/14" 0.64776706455609 1 0 0 0.994826900119379 0.43197783081149 "CDC14A"
"2925" "negative regulation of receptor-mediated endocytosis (GO:0048261)" "1/14" 0.64776706455609 1 0 0 0.994826900119379 0.43197783081149 "ATXN2"
"2926" "regulation of secretion (GO:0051046)" "1/14" 0.64776706455609 1 0 0 0.994826900119379 0.43197783081149 "SGK1"
"2927" "negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902254)" "1/14" 0.64776706455609 1 0 0 0.994826900119379 0.43197783081149 "ING2"
"2928" "negative regulation of focal adhesion assembly (GO:0051895)" "1/14" 0.64776706455609 1 0 0 0.994826900119379 0.43197783081149 "PTEN"
"2929" "pyrimidine-containing compound catabolic process (GO:0072529)" "1/14" 0.64776706455609 1 0 0 0.994826900119379 0.43197783081149 "TET3"
"2930" "negative regulation of secretion (GO:0051048)" "1/14" 0.64776706455609 1 0 0 0.994826900119379 0.43197783081149 "VAMP8"
"2931" "cardiac left ventricle morphogenesis (GO:0003214)" "1/14" 0.64776706455609 1 0 0 0.994826900119379 0.43197783081149 "RBPJ"
"2932" "regulation of lymphocyte differentiation (GO:0045619)" "1/14" 0.64776706455609 1 0 0 0.994826900119379 0.43197783081149 "NCKAP1L"
"2933" "regulation of defense response to virus (GO:0050688)" "1/14" 0.64776706455609 1 0 0 0.994826900119379 0.43197783081149 "TRAF3"
"2934" "regulation of neural precursor cell proliferation (GO:2000177)" "1/14" 0.64776706455609 1 0 0 0.994826900119379 0.43197783081149 "DLL4"
"2935" "cellular protein complex disassembly (GO:0043624)" "1/14" 0.64776706455609 1 0 0 0.994826900119379 0.43197783081149 "TRMT112"
"2936" "neuromuscular process controlling balance (GO:0050885)" "1/14" 0.64776706455609 1 0 0 0.994826900119379 0.43197783081149 "PAFAH1B1"
"2937" "neutrophil activation (GO:0042119)" "1/14" 0.64776706455609 1 0 0 0.994826900119379 0.43197783081149 "PRKCD"
"2938" "positive regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043517)" "1/14" 0.64776706455609 1 0 0 0.994826900119379 0.43197783081149 "SPRED1"
